Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
572.0,572.0,572.0,572.0,572.0,572.0,572.0
21.41311590909091,21.621557692307693,56.09407342657343,69.79545454545455,58.01223776223776,8.995909090909091,1647949722.8024476
33.31678307259337,90.67049156629602,26.96557234297914,22.823969188011606,39.32577383158534,5.818107013853024,137.29746220833846
-54.8,-175.2,-27.38,1.0,0.0,0.0,1647949248.0
-6.425700000000001,-61.443775,35.97,59.0,20.0,4.5,1647949615.0
28.3668,29.7893,60.81,76.0,70.0,7.99,1647949722.5
48.7166,100.340125,78.26249999999999,87.0,99.0,12.54,1647949838.25
78.2186,179.3167,105.31,100.0,100.0,32.23,1647949951.0
